LATITUDE,LONGITUDE,INN
40.5922363,-73.9603664,FALSE
40.5925266,-73.9505625,TRUE
40.5927215,-74.0666208,TRUE
40.5928075,-73.9713105,FALSE
40.5929076,-73.9499082,TRUE
40.5929656,-73.9353507,FALSE
40.5930425,-74.1631955,FALSE
40.5933287,-73.9506695,TRUE
40.5933392,-73.9505625,FALSE
40.5933806,-74.0865894,FALSE
40.5934632,-73.791738,TRUE
40.5934781,-73.9414697,TRUE
40.593634,-73.940253,TRUE
40.5936486,-73.9797201,FALSE
40.5936595,-73.7841662,TRUE
40.5937931,-73.9500804,TRUE
40.5938003,-73.9583151,FALSE
40.5938006,-73.7841644,TRUE
40.5938392,-74.0641602,FALSE
40.5938998,-74.0720767,FALSE
40.5939693,-74.0648099,FALSE
40.593983,-73.7885895,TRUE
40.5942684,-73.9508381,FALSE
40.5943666,-73.9507807,TRUE
40.5944848,-73.7814316,TRUE
40.5947224,-73.9582541,FALSE
40.5949907,-73.9554221,TRUE
40.5950845,-73.9509988,FALSE
40.5951235,-73.954064,TRUE
40.5952481,-73.9503655,TRUE
40.5954547,-73.7435016,FALSE
40.5954579,-73.9543166,FALSE
40.5954643,-73.9644302,FALSE
40.5954961,-73.7418552,TRUE
40.5955543,-74.0905472,FALSE
40.5956536,-73.7570251,TRUE
40.5956733,-73.9580016,FALSE
40.5958252,-73.7537844,TRUE
40.5958716,-73.9897482,TRUE
40.5958873,-73.989775,TRUE
40.595967,-73.9504018,TRUE
40.5961941,-73.9511825,FALSE
40.5961941,-73.9509466,FALSE
40.5962407,-73.9814878,TRUE
40.5962539,-74.0887805,TRUE
40.596298,-73.944666,FALSE
40.5963379,-73.935121,TRUE
40.5963895,-74.0705163,FALSE
40.5964571,-73.7538764,TRUE
40.5965405,-73.934168,FALSE
40.5966502,-73.9613888,FALSE
40.5966579,-73.9777458,TRUE
40.5967021,-73.9612809,FALSE
40.5967503,-73.951212,TRUE
40.5968494,-73.9763684,FALSE
40.596966,-73.955796,FALSE
40.5969789,-73.9519402,FALSE
40.5970874,-74.093874,FALSE
40.5970875,-73.9513432,FALSE
40.5971091,-73.9741759,TRUE
40.5971145,-73.9701927,FALSE
40.5972503,-73.9726492,FALSE
40.5973211,-73.9682413,TRUE
40.5973953,-74.0691396,FALSE
40.5974394,-73.9751401,FALSE
40.5976198,-73.9878008,TRUE
40.5976834,-73.9857487,FALSE
40.5977301,-73.9641331,TRUE
40.5977613,-73.9502985,TRUE
40.597786,-73.9644302,TRUE
40.5978973,-73.9410678,FALSE
40.597976,-73.986743,TRUE
40.5979974,-73.9667855,TRUE
40.59821,-73.9639849,FALSE
40.598211,-74.075748,TRUE
40.598245,-73.963696,FALSE
40.598306,-74.1619341,TRUE
40.598351,-74.080923,TRUE
40.5983544,-73.9469878,FALSE
40.5983649,-73.9624442,TRUE
40.5984081,-73.9794446,TRUE
40.59842,-74.06452,TRUE
40.598432,-73.986846,FALSE
40.5985057,-73.9509758,FALSE
40.5985365,-73.9418718,TRUE
40.5986262,-73.9516876,FALSE
40.5986392,-73.9320555,FALSE
40.598646,-73.7386697,FALSE
40.5986627,-73.9561648,TRUE
40.5987997,-74.0050547,FALSE
40.5989109,-73.9373672,FALSE
40.598915,-73.993908,TRUE
40.5990231,-73.9518942,TRUE
40.5990558,-73.9521239,TRUE
40.599118,-73.9970978,TRUE
40.59912,-73.9940351,TRUE
40.5991413,-73.9547016,TRUE
40.5993019,-74.0771706,FALSE
40.5995256,-73.9476931,TRUE
40.5995386,-73.9478991,TRUE
40.5995891,-73.9512533,FALSE
40.5996184,-73.9518616,TRUE
40.5996437,-73.9471414,FALSE
40.5997192,-74.0913961,TRUE
40.599737,-73.960932,FALSE
40.599818,-73.945139,TRUE
40.5998287,-73.9553842,FALSE
40.599924,-73.9351616,FALSE
40.5999312,-73.9649582,TRUE
40.5999742,-74.0808418,FALSE
40.6000402,-73.9470725,TRUE
